[rosmaster.main][INFO] 2020-03-02 17:47:52,989: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-03-02 17:47:52,990: Starting ROS Master Node
[rosmaster.master][INFO] 2020-03-02 17:47:57,155: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,155: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,155: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,156: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,156: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,156: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,157: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,157: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,157: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,157: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,158: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,158: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,158: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,159: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,159: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,159: +PARAM [/rover_ns/bogie_left_wheel_lm_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,159: +PUB [/rover_ns/bogie_left_wheel_lm_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,161: +SUB [/rover_ns/bogie_left_wheel_lm_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,177: +SERVICE [/rover_ns/corner_lb_wheel_lb_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,177: +PUB [/rover_ns/corner_lb_wheel_lb_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,178: +PUB [/rover_ns/corner_lb_wheel_lb_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,179: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,179: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,179: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,180: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,180: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,180: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,181: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,181: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,181: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,181: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,182: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,182: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,182: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,183: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,183: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,183: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,183: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,184: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,184: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,184: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,185: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,185: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,185: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,185: +PARAM [/rover_ns/corner_lb_wheel_lb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,186: +PUB [/rover_ns/corner_lb_wheel_lb_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,187: +SUB [/rover_ns/corner_lb_wheel_lb_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,202: +SERVICE [/rover_ns/corner_rb_wheel_rb_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,203: +PUB [/rover_ns/corner_rb_wheel_rb_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,204: +PUB [/rover_ns/corner_rb_wheel_rb_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,206: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,206: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,207: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,207: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,208: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,208: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,208: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,208: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,209: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,209: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,209: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,210: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,210: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,210: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,210: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,211: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,211: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,211: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,212: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,212: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,212: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,213: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,213: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,213: +PARAM [/rover_ns/corner_rb_wheel_rb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,213: +PUB [/rover_ns/corner_rb_wheel_rb_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,215: +SUB [/rover_ns/corner_rb_wheel_rb_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,249: +SERVICE [/rover_ns/bogie_right_wheel_rm_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,249: +PUB [/rover_ns/bogie_right_wheel_rm_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,250: +PUB [/rover_ns/bogie_right_wheel_rm_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,251: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,251: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,252: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,252: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,252: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,253: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,253: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,253: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,253: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,254: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,254: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,254: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,254: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,255: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,255: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,255: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,255: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,256: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,256: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,256: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,257: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,257: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,257: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,257: +PARAM [/rover_ns/bogie_right_wheel_rm_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,258: +PUB [/rover_ns/bogie_right_wheel_rm_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,259: +SUB [/rover_ns/bogie_right_wheel_rm_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,285: +SERVICE [/rover_ns/corner_rf_wheel_rf_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,285: +PUB [/rover_ns/corner_rf_wheel_rf_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,286: +PUB [/rover_ns/corner_rf_wheel_rf_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,287: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,287: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,288: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,288: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,288: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,289: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,289: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,289: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,289: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,290: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,290: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,290: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,291: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,291: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,291: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,291: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,292: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,292: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,292: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,292: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,293: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,293: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,293: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,294: +PARAM [/rover_ns/corner_rf_wheel_rf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,294: +PUB [/rover_ns/corner_rf_wheel_rf_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,295: +SUB [/rover_ns/corner_rf_wheel_rf_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,310: +SERVICE [/rover_ns/rocker_left_bogie_left_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,311: +PUB [/rover_ns/rocker_left_bogie_left_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,311: +PUB [/rover_ns/rocker_left_bogie_left_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,312: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,313: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,313: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,313: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,314: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,314: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,314: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,315: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,315: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,315: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,315: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,316: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,316: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,316: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,317: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,317: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,317: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,317: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,318: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,318: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,318: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,319: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,319: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,319: +PARAM [/rover_ns/rocker_left_bogie_left_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,319: +PUB [/rover_ns/rocker_left_bogie_left_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,321: +SUB [/rover_ns/rocker_left_bogie_left_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,337: +SERVICE [/rover_ns/rocker_right_bogie_right_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,337: +PUB [/rover_ns/rocker_right_bogie_right_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,337: +PUB [/rover_ns/rocker_right_bogie_right_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,339: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,339: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,339: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,340: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,340: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,340: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,341: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,341: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,341: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,341: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,342: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,342: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,342: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,343: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,343: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,343: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,343: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,344: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,344: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,344: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,345: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/d] by /gazebo
